bing	228	forestle	-2.4634479330318286
bing	242	gerard salton	-2.4634479330318286
bing	295	infoseek	-2.4634479330318286
bing	449	predictive model markup language	-2.4634479330318286
bing	549	springer verlag	-2.4634479330318286
bing	565	supreme court of the united states	-2.4634479330318286
bing	579	tf-idf	-2.4634479330318286
bing	649	world wide web wanderer	-2.4634479330318286
bing	369	meta tags	-2.5423740681855596
bing	117	computer vision	-2.5841248521022697
bing	276	index (search engine)	-2.5956835824550297
bing	517	search engine indexing	-2.5956835824550297
bing	626	web crawling	-2.6246817684154293
bing	241	geographic information systems	-2.6421478417527307
bing	7	academic journal	-2.7134479330318286
bing	16	algorithm	-2.7134479330318286
bing	22	alvin weinberg	-2.7134479330318286
bing	49	bill inmon	-2.7134479330318286
bing	54	bioinformatics	-2.7134479330318286
bing	57	blekko	-2.7134479330318286
bing	71	calvin mooers	-2.7134479330318286
bing	77	categorization	-2.7134479330318286
bing	84	churn rate	-2.7134479330318286
bing	113	computer music	-2.7134479330318286
bing	127	cross-platform	-2.7134479330318286
bing	138	data mining extensions	-2.7134479330318286
bing	150	data management	-2.7134479330318286
bing	183	distributed computing	-2.7134479330318286
bing	205	european conference on machine learning and principles and practice of knowledge discovery in databases	-2.7134479330318286
bing	208	exalead	-2.7134479330318286
bing	211	expert system	-2.7134479330318286
bing	222	factor analysis	-2.7134479330318286
bing	226	first amendment to the united states constitution	-2.7134479330318286
bing	230	forrester research	-2.7134479330318286
bing	258	hans peter luhn	-2.7134479330318286
bing	260	health insurance portability and accountability act	-2.7134479330318286
bing	263	hotbot	-2.7134479330318286
bing	265	human%e2%80%93computer interaction	-2.7134479330318286
bing	279	informationweek	-2.7134479330318286
bing	285	information management	-2.7134479330318286
bing	296	initial public offering	-2.7134479330318286
bing	301	intellectual property	-2.7134479330318286
bing	311	jhepwork	-2.7134479330318286
bing	314	java data mining	-2.7134479330318286
bing	339	linkrot	-2.7134479330318286
bing	349	matrix	-2.7134479330318286
bing	397	natural language toolkit	-2.7134479330318286
bing	409	numerical analysis	-2.7134479330318286
bing	414	online analytical processing	-2.7134479330318286
bing	438	people's republic of china	-2.7134479330318286
bing	451	prentice hall	-2.7134479330318286
bing	457	procedural programming	-2.7134479330318286
bing	459	programming language	-2.7134479330318286
bing	470	question answering	-2.7134479330318286
bing	497	russian federation	-2.7134479330318286
bing	539	software release life cycle	-2.7134479330318286
bing	554	statsoft	-2.7134479330318286
bing	564	support vector machines	-2.7134479330318286
bing	574	teoma	-2.7134479330318286
bing	578	text mining	-2.7134479330318286
bing	595	uima	-2.7134479330318286
bing	597	ubiquitous computing	-2.7134479330318286
bing	602	university of minnesota	-2.7134479330318286
bing	615	virtual reality	-2.7134479330318286
bing	632	web page	-2.7134479330318286
bing	633	web portal	-2.7134479330318286
bing	644	wikia search	-2.7134479330318286
bing	0	1890 us census	-2.9634479330318286
bing	2	acm computing classification system	-2.9634479330318286
bing	5	aol search	-2.9634479330318286
bing	3	advise	-2.9634479330318286
bing	9	actuate corporation	-2.9634479330318286
bing	10	adversarial information retrieval	-2.9634479330318286
bing	8	accuracy and precision	-2.9634479330318286
bing	17	algorithm design	-2.9634479330318286
bing	18	aliweb	-2.9634479330318286
bing	20	alpha consumer	-2.9634479330318286
bing	14	aggregate function	-2.9634479330318286
bing	15	alan emtage	-2.9634479330318286
bing	13	aggregate (data warehouse)	-2.9634479330318286
bing	11	adverse drug reaction	-2.9634479330318286
bing	32	artificial life	-2.9634479330318286
bing	40	association rules	-2.9634479330318286
bing	41	atlantic monthly	-2.9634479330318286
bing	39	association rule mining	-2.9634479330318286
bing	38	association rule learning	-2.9634479330318286
bing	37	association rule	-2.9634479330318286
bing	27	anomaly detection	-2.9634479330318286
bing	29	archie search engine	-2.9634479330318286
bing	24	analytics	-2.9634479330318286
bing	25	anchor modeling	-2.9634479330318286
bing	26	angoss	-2.9634479330318286
bing	23	analysis of algorithms	-2.9634479330318286
bing	64	business intelligence tools	-2.9634479330318286
bing	67	capps ii	-2.9634479330318286
bing	66	c. j. van rijsbergen	-2.9634479330318286
bing	70	crisp-dm	-2.9634479330318286
bing	69	cikm conference	-2.9634479330318286
bing	78	category theory	-2.9634479330318286
bing	80	chacha (search engine)	-2.9634479330318286
bing	81	chemicalize.org	-2.9634479330318286
bing	53	bioinformatic	-2.9634479330318286
bing	55	biomedical	-2.9634479330318286
bing	56	blackle.com	-2.9634479330318286
bing	60	boolean operators	-2.9634479330318286
bing	58	boogami	-2.9634479330318286
bing	48	bibliometrics	-2.9634479330318286
bing	50	binary independence model	-2.9634479330318286
bing	51	binary classification	-2.9634479330318286
bing	46	bayes' theorem	-2.9634479330318286
bing	47	berlekamp	-2.9634479330318286
bing	44	automatic summarization	-2.9634479330318286
bing	43	automated reasoning	-2.9634479330318286
bing	42	automata theory	-2.9634479330318286
bing	124	controlled vocabulary	-2.9634479330318286
bing	125	cornelis j. van rijsbergen	-2.9634479330318286
bing	126	cross-language information retrieval	-2.9634479330318286
bing	128	cross industry standard process for data mining	-2.9634479330318286
bing	134	cyril w. cleverdon	-2.9634479330318286
bing	132	customer analytics	-2.9634479330318286
bing	140	data vault modeling	-2.9634479330318286
bing	141	data analysis	-2.9634479330318286
bing	142	data cleaning	-2.9634479330318286
bing	144	data collection	-2.9634479330318286
bing	143	data clustering	-2.9634479330318286
bing	139	data pre-processing	-2.9634479330318286
bing	136	dashboard (business)	-2.9634479330318286
bing	155	data modeling	-2.9634479330318286
bing	156	data set	-2.9634479330318286
bing	157	data snooping	-2.9634479330318286
bing	159	data transformation	-2.9634479330318286
bing	158	data structure	-2.9634479330318286
bing	164	database system	-2.9634479330318286
bing	160	data visualization	-2.9634479330318286
bing	154	data mining in meteorology	-2.9634479330318286
bing	153	data mining in agriculture	-2.9634479330318286
bing	148	data integration	-2.9634479330318286
bing	149	data loading	-2.9634479330318286
bing	147	data extraction	-2.9634479330318286
bing	146	data dredging	-2.9634479330318286
bing	145	data dictionary	-2.9634479330318286
bing	104	computational linguistics	-2.9634479330318286
bing	105	computational neuroscience	-2.9634479330318286
bing	106	computational physics	-2.9634479330318286
bing	108	computer accessibility	-2.9634479330318286
bing	107	computational science	-2.9634479330318286
bing	112	computer graphics	-2.9634479330318286
bing	111	computer data storage	-2.9634479330318286
bing	109	computer animation	-2.9634479330318286
bing	119	concurrency control	-2.9634479330318286
bing	120	condition monitoring	-2.9634479330318286
bing	121	conference on information and knowledge management	-2.9634479330318286
bing	123	contextual advertising	-2.9634479330318286
bing	122	conference on knowledge discovery and data mining	-2.9634479330318286
bing	118	concurrency (computer science)	-2.9634479330318286
bing	115	computer programming	-2.9634479330318286
bing	114	computer networking	-2.9634479330318286
bing	94	combinatorial game	-2.9634479330318286
bing	95	combinatorics	-2.9634479330318286
bing	96	communications of the acm	-2.9634479330318286
bing	97	comparison of olap servers	-2.9634479330318286
bing	102	computational complexity theory	-2.9634479330318286
bing	103	computational geometry	-2.9634479330318286
bing	101	computational chemistry	-2.9634479330318286
bing	100	computability theory	-2.9634479330318286
bing	89	co-occurrence	-2.9634479330318286
bing	91	collaborative information seeking	-2.9634479330318286
bing	93	column-oriented dbms	-2.9634479330318286
bing	92	collaborative search engine	-2.9634479330318286
bing	86	classification of the sciences (peirce)	-2.9634479330318286
bing	88	cluster analysis	-2.9634479330318286
bing	85	clarabridge	-2.9634479330318286
bing	83	chess endgame	-2.9634479330318286
bing	248	google bombing	-2.9634479330318286
bing	253	graph theory	-2.9634479330318286
bing	252	gopher (protocol)	-2.9634479330318286
bing	251	google effect	-2.9634479330318286
bing	256	holap	-2.9634479330318286
bing	255	guruji.com	-2.9634479330318286
bing	264	human%e2%80%93computer information retrieval	-2.9634479330318286
bing	262	hitwise	-2.9634479330318286
bing	259	harmonic mean	-2.9634479330318286
bing	280	information retrieval facility	-2.9634479330318286
bing	281	information access	-2.9634479330318286
bing	283	information extraction	-2.9634479330318286
bing	282	information architecture	-2.9634479330318286
bing	287	information overload	-2.9634479330318286
bing	286	information need	-2.9634479330318286
bing	284	information integration	-2.9634479330318286
bing	274	independency	-2.9634479330318286
bing	275	index (database)	-2.9634479330318286
bing	278	informatics (academic field)	-2.9634479330318286
bing	272	image retrieval	-2.9634479330318286
bing	271	image processing	-2.9634479330318286
bing	270	ill-posed	-2.9634479330318286
bing	310	jasis	-2.9634479330318286
bing	312	jacquard loom	-2.9634479330318286
bing	318	jughead (computer)	-2.9634479330318286
bing	319	jughead jones	-2.9634479330318286
bing	316	john seward	-2.9634479330318286
bing	325	keypunch	-2.9634479330318286
bing	327	kluwer academic publishers	-2.9634479330318286
bing	329	knowledge organization	-2.9634479330318286
bing	328	knowledge discovery	-2.9634479330318286
bing	323	kxen inc.	-2.9634479330318286
bing	324	karen spaìˆrck jones	-2.9634479330318286
bing	322	knime	-2.9634479330318286
bing	321	kdd conference	-2.9634479330318286
bing	320	jumpstation	-2.9634479330318286
bing	300	intellectual freedom	-2.9634479330318286
bing	302	interactive visualization	-2.9634479330318286
bing	303	international conference on very large data bases	-2.9634479330318286
bing	308	iterative algorithm	-2.9634479330318286
bing	309	j. c. r. licklider	-2.9634479330318286
bing	307	inverted index	-2.9634479330318286
bing	306	interpreter (computing)	-2.9634479330318286
bing	305	internet search engines and libraries	-2.9634479330318286
bing	297	inktomi (company)	-2.9634479330318286
bing	299	insulator (electrical)	-2.9634479330318286
bing	298	institutional memory	-2.9634479330318286
bing	292	information society	-2.9634479330318286
bing	294	information theory	-2.9634479330318286
bing	291	information seeking	-2.9634479330318286
bing	290	information science	-2.9634479330318286
bing	289	information retrieval applications	-2.9634479330318286
bing	207	evolutionary computation	-2.9634479330318286
bing	212	expertise finding	-2.9634479330318286
bing	210	experian hitwise	-2.9634479330318286
bing	216	f-score	-2.9634479330318286
bing	217	f. wilfrid lancaster	-2.9634479330318286
bing	214	extended boolean model	-2.9634479330318286
bing	213	exploratory data analysis	-2.9634479330318286
bing	223	federated search	-2.9634479330318286
bing	225	filter bubble	-2.9634479330318286
bing	227	focused crawler	-2.9634479330318286
bing	221	fact table	-2.9634479330318286
bing	220	fact (data warehouse)	-2.9634479330318286
bing	218	fico	-2.9634479330318286
bing	239	genieknows	-2.9634479330318286
bing	240	genres	-2.9634479330318286
bing	246	goodsearch	-2.9634479330318286
bing	243	gerard salton award	-2.9634479330318286
bing	233	gnu project	-2.9634479330318286
bing	235	general architecture for text engineering	-2.9634479330318286
bing	237	genetic algorithms	-2.9634479330318286
bing	236	generalized vector space model	-2.9634479330318286
bing	231	functional programming	-2.9634479330318286
bing	232	fuzzy retrieval	-2.9634479330318286
bing	229	formal methods	-2.9634479330318286
bing	186	document retrieval	-2.9634479330318286
bing	188	don swanson	-2.9634479330318286
bing	191	dots-and-boxes	-2.9634479330318286
bing	190	dot-com bubble	-2.9634479330318286
bing	189	donald b. crouch	-2.9634479330318286
bing	195	early-arriving fact	-2.9634479330318286
bing	196	educational data mining	-2.9634479330318286
bing	193	drug discovery	-2.9634479330318286
bing	202	environment for developing kdd-applications supported by index-structures	-2.9634479330318286
bing	206	european summer school in information retrieval	-2.9634479330318286
bing	200	emanuel goldberg	-2.9634479330318286
bing	201	enterprise search	-2.9634479330318286
bing	199	eli pariser	-2.9634479330318286
bing	198	electronic health records	-2.9634479330318286
bing	197	electrical power	-2.9634479330318286
bing	176	dimension reduction	-2.9634479330318286
bing	177	dimension table	-2.9634479330318286
bing	178	dimensional modeling	-2.9634479330318286
bing	180	discovery (observation)	-2.9634479330318286
bing	179	discounted cumulative gain	-2.9634479330318286
bing	184	distributed web crawling	-2.9634479330318286
bing	185	divergence-from-randomness model	-2.9634479330318286
bing	182	dissolved gas analysis	-2.9634479330318286
bing	181	discovery net	-2.9634479330318286
bing	171	degenerate dimension	-2.9634479330318286
bing	172	desktop search	-2.9634479330318286
bing	175	dimension (data warehouse)	-2.9634479330318286
bing	174	digital obsolescence	-2.9634479330318286
bing	168	decision tree learning	-2.9634479330318286
bing	169	decision trees	-2.9634479330318286
bing	170	deepwater horizon oil spill	-2.9634479330318286
bing	166	decision making	-2.9634479330318286
bing	165	daum communications	-2.9634479330318286
bing	496	rule of inference	-2.9634479330318286
bing	499	sas (software)	-2.9634479330318286
bing	498	sapo (company)	-2.9634479330318286
bing	504	smart information retrieval system	-2.9634479330318286
bing	505	spss modeler	-2.9634479330318286
bing	503	sigmod	-2.9634479330318286
bing	502	sigkdd	-2.9634479330318286
bing	501	semma	-2.9634479330318286
bing	511	searchme	-2.9634479330318286
bing	512	search engine watch	-2.9634479330318286
bing	513	search aggregator	-2.9634479330318286
bing	515	search engine (computing)	-2.9634479330318286
bing	514	search directory	-2.9634479330318286
bing	509	science, technology and society	-2.9634479330318286
bing	510	scientific american magazine	-2.9634479330318286
bing	526	sensitivity and specificity	-2.9634479330318286
bing	527	sequence mining	-2.9634479330318286
bing	528	set theory	-2.9634479330318286
bing	530	slowly changing dimension	-2.9634479330318286
bing	529	sixth normal form	-2.9634479330318286
bing	534	society for industrial and applied mathematics	-2.9634479330318286
bing	533	social search	-2.9634479330318286
bing	532	social information seeking	-2.9634479330318286
bing	531	social science research network	-2.9634479330318286
bing	521	search oriented architecture	-2.9634479330318286
bing	522	selection-based search	-2.9634479330318286
bing	523	self-organizing map	-2.9634479330318286
bing	524	semantic web	-2.9634479330318286
bing	516	search engine (disambiguation)	-2.9634479330318286
bing	557	statistical model	-2.9634479330318286
bing	558	statistical noise	-2.9634479330318286
bing	561	structured data analysis (statistics)	-2.9634479330318286
bing	560	stellar wind (code name)	-2.9634479330318286
bing	566	surrogate key	-2.9634479330318286
bing	563	subspace clustering	-2.9634479330318286
bing	562	subject indexing	-2.9634479330318286
bing	572	telecommunication	-2.9634479330318286
bing	573	temporal information retrieval	-2.9634479330318286
bing	576	text retrieval conference	-2.9634479330318286
bing	570	tablebase	-2.9634479330318286
bing	571	tabulating machine	-2.9634479330318286
bing	569	systems architecture	-2.9634479330318286
bing	568	symbolic computation	-2.9634479330318286
bing	547	spider trap	-2.9634479330318286
bing	548	spreadsheets	-2.9634479330318286
bing	551	standard boolean model	-2.9634479330318286
bing	550	sproose	-2.9634479330318286
bing	555	statistical classification	-2.9634479330318286
bing	556	statistical inference	-2.9634479330318286
bing	553	statcounter	-2.9634479330318286
bing	552	star schema	-2.9634479330318286
bing	542	sorrell v. ims health, inc.	-2.9634479330318286
bing	543	spatial index	-2.9634479330318286
bing	544	spearman's rank correlation coefficient	-2.9634479330318286
bing	546	spell checker	-2.9634479330318286
bing	545	special interest group on information retrieval	-2.9634479330318286
bing	540	software testing	-2.9634479330318286
bing	541	sogou.com	-2.9634479330318286
bing	537	software development process	-2.9634479330318286
bing	536	software design	-2.9634479330318286
bing	618	voice search	-2.9634479330318286
bing	620	w3catalog	-2.9634479330318286
bing	623	web archiving	-2.9634479330318286
bing	621	wearable computer	-2.9634479330318286
bing	627	web directories	-2.9634479330318286
bing	628	web directory	-2.9634479330318286
bing	634	web query classification	-2.9634479330318286
bing	635	web robot	-2.9634479330318286
bing	630	web indexing	-2.9634479330318286
bing	629	web form	-2.9634479330318286
bing	651	xml-retrieval	-2.9634479330318286
bing	652	xml for analysis	-2.9634479330318286
bing	657	yummly	-2.9634479330318286
bing	645	wikiseek	-2.9634479330318286
bing	642	weka (machine learning)	-2.9634479330318286
bing	643	wide area information server	-2.9634479330318286
bing	641	website mirroring software	-2.9634479330318286
bing	640	website parse template	-2.9634479330318286
bing	598	uncertain inference	-2.9634479330318286
bing	599	united states national research council	-2.9634479330318286
bing	600	university of calabria	-2.9634479330318286
bing	601	university of geneva	-2.9634479330318286
bing	606	user expectations	-2.9634479330318286
bing	604	uppsala monitoring centre	-2.9634479330318286
bing	603	uplift modelling	-2.9634479330318286
bing	613	video search engine	-2.9634479330318286
bing	614	viewzi	-2.9634479330318286
bing	617	vivisimo	-2.9634479330318286
bing	616	visualization (computer graphics)	-2.9634479330318286
bing	611	veronica lodge	-2.9634479330318286
bing	612	vertical search	-2.9634479330318286
bing	610	veronica (computer)	-2.9634479330318286
bing	609	vector space model	-2.9634479330318286
bing	588	traffic analysis	-2.9634479330318286
bing	589	training set	-2.9634479330318286
bing	590	transaction processing	-2.9634479330318286
bing	592	true knowledge	-2.9634479330318286
bing	591	trevor hastie	-2.9634479330318286
bing	596	us congress	-2.9634479330318286
bing	594	ubm plc	-2.9634479330318286
bing	593	type theory	-2.9634479330318286
bing	583	theory of computation	-2.9634479330318286
bing	585	tony kent strix award	-2.9634479330318286
bing	587	total information awareness	-2.9634479330318286
bing	586	topic-based vector space model	-2.9634479330318286
bing	580	the american statistician	-2.9634479330318286
bing	581	theodor nelson	-2.9634479330318286
bing	582	theory of forms	-2.9634479330318286
bing	577	text corpora	-2.9634479330318286
bing	413	online algorithm	-2.9634479330318286
bing	415	online search	-2.9634479330318286
bing	418	opensearch	-2.9634479330318286
bing	417	ontology (information science)	-2.9634479330318286
bing	416	ontologies	-2.9634479330318286
bing	422	operational data store	-2.9634479330318286
bing	420	open drive	-2.9634479330318286
bing	429	oscar nierstrasz	-2.9634479330318286
bing	430	outline of information science	-2.9634479330318286
bing	428	orthogonality	-2.9634479330318286
bing	426	orange (software)	-2.9634479330318286
bing	425	oracle machine	-2.9634479330318286
bing	424	oracle data mining	-2.9634479330318286
bing	444	police-enforced anpr in the uk	-2.9634479330318286
bing	445	positive predictive value	-2.9634479330318286
bing	446	power transformer	-2.9634479330318286
bing	448	precision and recall	-2.9634479330318286
bing	452	preservation (library and archival science)	-2.9634479330318286
bing	453	principle of least astonishment	-2.9634479330318286
bing	450	predictive analytics	-2.9634479330318286
bing	440	personal information management	-2.9634479330318286
bing	441	pharmacy	-2.9634479330318286
bing	443	picollator	-2.9634479330318286
bing	442	philosophy of information	-2.9634479330318286
bing	435	parallel computing	-2.9634479330318286
bing	434	paid inclusion	-2.9634479330318286
bing	475	rank order	-2.9634479330318286
bing	477	reactive business intelligence	-2.9634479330318286
bing	478	real-time computing	-2.9634479330318286
bing	483	relevance (information retrieval)	-2.9634479330318286
bing	484	relevance feedback	-2.9634479330318286
bing	481	relational database	-2.9634479330318286
bing	480	regression analysis	-2.9634479330318286
bing	490	robert tibshirani	-2.9634479330318286
bing	491	robotics	-2.9634479330318286
bing	494	rocchio classification	-2.9634479330318286
bing	488	robert m. hayes	-2.9634479330318286
bing	489	robert r. korfhage	-2.9634479330318286
bing	487	rexer's annual data miner survey	-2.9634479330318286
bing	486	requirements analysis	-2.9634479330318286
bing	465	python (programming language)	-2.9634479330318286
bing	467	quantitative structure%e2%80%93activity relationship	-2.9634479330318286
bing	468	quantum computer	-2.9634479330318286
bing	473	r (programming language)	-2.9634479330318286
bing	474	ralph kimball	-2.9634479330318286
bing	460	programming paradigm	-2.9634479330318286
bing	461	proximity search (text)	-2.9634479330318286
bing	464	punched cards	-2.9634479330318286
bing	463	public library	-2.9634479330318286
bing	458	profiling practices	-2.9634479330318286
bing	456	probabilistic relevance model (bm25)	-2.9634479330318286
bing	455	probabilistic relevance model	-2.9634479330318286
bing	372	microarchitecture	-2.9634479330318286
bing	377	missing data	-2.9634479330318286
bing	376	mining software repositories	-2.9634479330318286
bing	375	mind maps	-2.9634479330318286
bing	382	mugurdy	-2.9634479330318286
bing	380	morgan kaufmann	-2.9634479330318286
bing	378	modeling and simulation	-2.9634479330318286
bing	388	multisearch	-2.9634479330318286
bing	389	multivariate statistics	-2.9634479330318286
bing	390	music information retrieval	-2.9634479330318286
bing	392	named-entity recognition	-2.9634479330318286
bing	391	nltk	-2.9634479330318286
bing	386	multimedia information retrieval	-2.9634479330318286
bing	387	multiprocessing	-2.9634479330318286
bing	385	multilinear subspace learning	-2.9634479330318286
bing	384	multifactor dimensionality reduction	-2.9634479330318286
bing	383	multidimensional expressions	-2.9634479330318286
bing	404	neural networks	-2.9634479330318286
bing	405	nicholas j. belkin	-2.9634479330318286
bing	407	northern light group	-2.9634479330318286
bing	406	nicholas jardine	-2.9634479330318286
bing	411	olap cube	-2.9634479330318286
bing	412	object-oriented programming	-2.9634479330318286
bing	408	number theory	-2.9634479330318286
bing	398	natural language processing	-2.9634479330318286
bing	399	natural language search engine	-2.9634479330318286
bing	393	national bureau of standards	-2.9634479330318286
bing	352	ml-flex	-2.9634479330318286
bing	356	magellan (search engine)	-2.9634479330318286
bing	360	mass surveillance	-2.9634479330318286
bing	359	market basket analysis	-2.9634479330318286
bing	358	mark mccahill	-2.9634479330318286
bing	371	metasearch engine	-2.9634479330318286
bing	365	mean reciprocal rank	-2.9634479330318286
bing	366	measure (data warehouse)	-2.9634479330318286
bing	362	mathematical logic	-2.9634479330318286
bing	341	list of information retrieval libraries	-2.9634479330318286
bing	342	list of reporting software	-2.9634479330318286
bing	345	local search (internet)	-2.9634479330318286
bing	350	medlars	-2.9634479330318286
bing	347	looksmart	-2.9634479330318286
bing	346	logic programming	-2.9634479330318286
bing	338	library and information science	-2.9634479330318286
bing	340	list of computer science conferences	-2.9634479330318286
bing	333	latent dirichlet allocation	-2.9634479330318286
bing	334	latent semantic analysis	-2.9634479330318286
bing	335	latent semantic indexing	-2.9634479330318286
bing	332	language model	-2.9634479330318286
bing	331	lionsolver	-2.9634479330318286
bing	330	knowledge visualization	-2.9634479330318286
